,key,max_ADHD,max_PTSD,max_anxiety,max_bipolar,max_depression,max_mental hospital,max_psychiatrists near me,max_psychologist near me,max_therapist near me,mean_ADHD,mean_PTSD,mean_anxiety,mean_bipolar,mean_depression,mean_mental hospital,mean_psychiatrists near me,mean_psychologist near me,mean_therapist near me,median_ADHD,median_PTSD,median_anxiety,median_bipolar,median_depression,median_mental hospital,median_psychiatrists near me,median_psychologist near me,median_therapist near me,min_ADHD,min_PTSD,min_anxiety,min_bipolar,min_depression,min_mental hospital,min_psychiatrists near me,min_psychologist near me,min_therapist near me
175,US-IL_2020,30.0,20.0,90.0,25.0,84.0,55.0,5.0,20.0,76.0,25.583333333333332,14.25,86.16666666666667,20.166666666666668,65.75,45.416666666666664,2.3333333333333335,13.416666666666666,60.25,25.5,13.5,87.0,19.5,64.5,45.0,3.0,13.0,65.0,22.0,12.0,81.0,18.0,51.0,39.0,0.0,9.0,29.0
176,US-IL_2021,41.0,14.0,93.0,23.0,62.0,55.0,6.0,21.0,100.0,35.75,13.083333333333334,88.08333333333333,19.0,53.333333333333336,50.916666666666664,3.0,17.916666666666668,88.75,35.5,13.0,89.0,18.5,54.5,52.5,3.5,17.5,89.5,31.0,13.0,80.0,17.0,45.0,41.0,0.0,15.0,72.0
177,US-IL_2022,49.0,16.0,100.0,26.0,74.0,65.0,4.0,21.0,94.0,43.5,14.0,89.0,21.916666666666668,58.833333333333336,57.666666666666664,1.5833333333333333,16.083333333333332,77.08333333333333,43.5,14.0,88.5,22.0,57.5,58.0,1.5,17.0,75.0,36.0,13.0,81.0,18.0,46.0,49.0,0.0,12.0,68.0
178,US-IL_2023,58.0,16.0,97.0,25.0,77.0,63.0,5.0,21.0,94.0,51.083333333333336,13.333333333333334,87.66666666666667,21.333333333333332,56.0,58.25,3.1666666666666665,15.666666666666666,81.58333333333333,51.0,13.0,86.5,21.0,53.0,58.0,3.0,16.0,81.0,40.0,11.0,81.0,18.0,43.0,51.0,0.0,11.0,66.0
179,US-IL_2024,58.0,14.0,92.0,22.0,61.0,63.0,4.0,12.0,73.0,51.81818181818182,12.818181818181818,85.18181818181819,20.09090909090909,49.90909090909091,55.81818181818182,0.9090909090909091,10.454545454545455,66.45454545454545,52.0,13.0,85.0,20.0,49.0,55.0,0.0,10.0,65.0,47.0,11.0,81.0,17.0,42.0,49.0,0.0,9.0,61.0
180,US-IN_2013,25.0,10.0,52.0,24.0,75.0,50.0,0.0,0.0,0.0,21.583333333333332,8.583333333333334,48.333333333333336,21.166666666666668,62.833333333333336,31.583333333333332,0.0,0.0,0.0,22.5,9.0,48.5,20.5,64.0,31.0,0.0,0.0,0.0,18.0,6.0,43.0,19.0,48.0,18.0,0.0,0.0,0.0
181,US-IN_2014,26.0,13.0,56.0,25.0,78.0,47.0,0.0,0.0,0.0,22.0,10.166666666666666,53.0,21.5,68.66666666666667,35.833333333333336,0.0,0.0,0.0,22.0,9.5,54.0,21.5,71.0,35.5,0.0,0.0,0.0,17.0,9.0,48.0,18.0,50.0,28.0,0.0,0.0,0.0
182,US-IN_2015,25.0,16.0,65.0,24.0,89.0,47.0,10.0,0.0,0.0,21.5,11.833333333333334,60.083333333333336,20.666666666666668,76.25,33.75,0.8333333333333334,0.0,0.0,21.5,11.5,60.0,20.5,79.5,33.0,0.0,0.0,0.0,16.0,9.0,55.0,17.0,57.0,26.0,0.0,0.0,0.0
183,US-IN_2016,23.0,14.0,73.0,25.0,86.0,40.0,0.0,0.0,14.0,20.166666666666668,11.333333333333334,67.91666666666667,20.25,71.25,36.333333333333336,0.0,0.0,8.0,21.0,11.0,67.5,20.0,72.5,37.0,0.0,0.0,9.0,16.0,9.0,61.0,17.0,54.0,29.0,0.0,0.0,0.0
184,US-IN_2017,27.0,14.0,90.0,22.0,95.0,47.0,0.0,11.0,25.0,22.0,12.083333333333334,75.33333333333333,19.916666666666668,75.83333333333333,33.083333333333336,0.0,5.833333333333333,16.75,22.0,12.5,74.0,20.0,76.5,32.0,0.0,7.0,16.0,18.0,9.0,70.0,18.0,58.0,27.0,0.0,0.0,11.0
185,US-IN_2018,28.0,15.0,84.0,25.0,100.0,46.0,6.0,16.0,35.0,23.666666666666668,12.75,80.16666666666667,21.833333333333332,78.08333333333333,37.25,1.0,10.5,28.166666666666668,23.5,12.5,80.5,21.5,78.5,38.0,0.0,10.0,28.5,18.0,11.0,72.0,18.0,64.0,28.0,0.0,7.0,24.0
186,US-IN_2019,28.0,16.0,89.0,24.0,88.0,45.0,0.0,17.0,59.0,24.666666666666668,13.416666666666666,81.16666666666667,20.0,72.66666666666667,37.833333333333336,0.0,12.5,47.833333333333336,25.5,13.0,80.0,19.5,73.0,38.0,0.0,13.0,47.5,20.0,11.0,74.0,17.0,56.0,32.0,0.0,8.0,33.0
187,US-IN_2020,32.0,17.0,84.0,23.0,80.0,46.0,8.0,18.0,72.0,25.583333333333332,13.083333333333334,79.41666666666667,19.0,66.58333333333333,38.333333333333336,0.6666666666666666,12.166666666666666,56.666666666666664,26.5,13.0,80.0,19.0,64.5,37.5,0.0,12.0,59.5,20.0,11.0,71.0,17.0,57.0,30.0,0.0,4.0,28.0
188,US-IN_2021,44.0,16.0,91.0,21.0,69.0,47.0,0.0,19.0,100.0,37.916666666666664,12.75,85.83333333333333,19.416666666666668,59.25,40.5,0.0,13.666666666666666,87.16666666666667,38.0,12.5,86.0,19.0,59.5,40.5,0.0,13.5,87.0,29.0,11.0,77.0,18.0,51.0,34.0,0.0,9.0,70.0
189,US-IN_2022,52.0,15.0,100.0,25.0,68.0,59.0,5.0,20.0,80.0,46.833333333333336,13.25,86.41666666666667,22.0,62.0,47.666666666666664,0.75,14.5,71.75,49.0,13.5,84.0,22.0,63.0,46.0,0.0,15.0,73.5,39.0,11.0,79.0,19.0,50.0,40.0,0.0,8.0,55.0
190,US-IN_2023,65.0,14.0,89.0,23.0,72.0,55.0,0.0,15.0,84.0,55.666666666666664,12.916666666666666,84.16666666666667,20.916666666666668,59.25,47.25,0.0,11.75,69.66666666666667,55.0,13.0,85.5,21.0,60.0,46.0,0.0,12.5,71.5,48.0,11.0,78.0,19.0,48.0,42.0,0.0,7.0,53.0
191,US-IN_2024,62.0,14.0,86.0,23.0,64.0,62.0,0.0,13.0,72.0,54.45454545454545,12.181818181818182,80.72727272727273,20.09090909090909,55.18181818181818,48.81818181818182,0.0,6.0,61.72727272727273,55.0,12.0,81.0,19.0,56.0,49.0,0.0,6.0,62.0,49.0,11.0,72.0,18.0,44.0,39.0,0.0,0.0,52.0
192,US-KS_2013,27.0,13.0,55.0,26.0,71.0,53.0,0.0,0.0,0.0,22.25,9.833333333333334,49.25,22.166666666666668,58.75,34.583333333333336,0.0,0.0,0.0,22.0,9.5,49.0,22.0,60.5,36.0,0.0,0.0,0.0,19.0,8.0,44.0,18.0,49.0,0.0,0.0,0.0,0.0
193,US-KS_2014,25.0,13.0,56.0,25.0,73.0,39.0,0.0,0.0,0.0,21.166666666666668,10.583333333333334,50.666666666666664,21.666666666666668,62.333333333333336,32.5,0.0,0.0,0.0,21.0,10.5,50.5,21.5,62.0,33.5,0.0,0.0,0.0,18.0,9.0,46.0,18.0,48.0,20.0,0.0,0.0,0.0
194,US-KS_2015,28.0,15.0,71.0,22.0,78.0,46.0,0.0,0.0,7.0,20.25,11.666666666666666,55.833333333333336,17.666666666666668,64.33333333333333,32.0,0.0,0.0,0.5833333333333334,21.5,12.0,56.5,18.0,69.0,32.5,0.0,0.0,0.0,9.0,5.0,25.0,11.0,29.0,16.0,0.0,0.0,0.0
195,US-KS_2016,26.0,15.0,70.0,23.0,86.0,51.0,0.0,0.0,0.0,21.666666666666668,12.666666666666666,65.0,19.416666666666668,68.83333333333333,35.916666666666664,0.0,0.0,0.0,21.0,13.0,65.5,19.5,71.0,38.0,0.0,0.0,0.0,19.0,10.0,61.0,16.0,50.0,22.0,0.0,0.0,0.0
196,US-KS_2017,28.0,15.0,81.0,24.0,92.0,42.0,0.0,0.0,18.0,23.166666666666668,12.5,71.58333333333333,19.666666666666668,73.08333333333333,32.583333333333336,0.0,0.0,10.583333333333334,23.5,12.0,73.5,19.5,79.0,32.0,0.0,0.0,13.5,18.0,9.0,59.0,16.0,51.0,25.0,0.0,0.0,0.0
197,US-KS_2018,30.0,18.0,90.0,27.0,96.0,48.0,0.0,21.0,40.0,25.333333333333332,14.166666666666666,83.16666666666667,22.833333333333332,78.5,35.583333333333336,0.0,3.0,26.416666666666668,26.0,13.5,84.0,22.0,80.5,36.5,0.0,0.0,26.5,19.0,12.0,76.0,20.0,60.0,24.0,0.0,0.0,13.0
198,US-KS_2019,32.0,19.0,89.0,26.0,92.0,44.0,0.0,0.0,56.0,27.083333333333332,15.333333333333334,83.66666666666667,21.75,77.16666666666667,35.75,0.0,0.0,41.166666666666664,25.5,15.0,84.0,21.0,79.5,36.5,0.0,0.0,42.5,22.0,13.0,75.0,19.0,57.0,29.0,0.0,0.0,24.0
199,US-KS_2020,38.0,17.0,91.0,24.0,89.0,49.0,0.0,19.0,57.0,28.083333333333332,14.666666666666666,84.75,20.833333333333332,71.16666666666667,38.416666666666664,0.0,7.5,44.416666666666664,27.5,15.0,85.5,20.5,70.5,39.0,0.0,6.0,44.5,21.0,13.0,78.0,17.0,58.0,31.0,0.0,0.0,26.0
200,US-KS_2021,49.0,16.0,97.0,24.0,74.0,67.0,0.0,19.0,100.0,41.416666666666664,14.0,90.58333333333333,19.333333333333332,61.5,44.416666666666664,0.0,7.0,80.5,40.0,14.0,91.0,19.5,61.0,43.0,0.0,0.0,79.0,33.0,13.0,82.0,16.0,54.0,33.0,0.0,0.0,62.0
201,US-KS_2022,59.0,18.0,100.0,26.0,78.0,64.0,0.0,19.0,73.0,50.833333333333336,15.083333333333334,90.0,22.833333333333332,64.25,46.833333333333336,0.0,6.833333333333333,60.166666666666664,51.0,15.5,88.5,23.0,64.0,46.5,0.0,5.5,59.0,43.0,11.0,80.0,19.0,54.0,37.0,0.0,0.0,47.0
202,US-KS_2023,66.0,17.0,97.0,25.0,73.0,60.0,0.0,18.0,78.0,59.833333333333336,14.916666666666666,90.41666666666667,21.416666666666668,61.166666666666664,48.5,0.0,2.8333333333333335,67.16666666666667,61.5,15.0,90.5,20.5,62.5,47.5,0.0,0.0,69.5,51.0,12.0,83.0,19.0,49.0,38.0,0.0,0.0,52.0
203,US-KS_2024,68.0,17.0,96.0,22.0,68.0,61.0,0.0,5.0,62.0,58.90909090909091,14.090909090909092,86.36363636363636,19.727272727272727,56.54545454545455,49.27272727272727,0.0,0.6363636363636364,52.18181818181818,58.0,14.0,85.0,20.0,59.0,48.0,0.0,0.0,49.0,53.0,12.0,76.0,17.0,44.0,40.0,0.0,0.0,44.0
204,US-KY_2013,25.0,11.0,54.0,23.0,68.0,41.0,0.0,0.0,0.0,21.083333333333332,8.333333333333334,47.75,20.333333333333332,55.083333333333336,34.666666666666664,0.0,0.0,0.0,21.5,8.0,48.0,20.0,53.0,35.5,0.0,0.0,0.0,16.0,7.0,43.0,18.0,47.0,25.0,0.0,0.0,0.0
205,US-KY_2014,24.0,13.0,58.0,24.0,66.0,46.0,0.0,0.0,0.0,20.75,9.75,53.416666666666664,21.333333333333332,59.583333333333336,34.333333333333336,0.0,0.0,0.0,21.0,10.0,54.0,22.0,60.5,33.5,0.0,0.0,0.0,17.0,8.0,49.0,18.0,47.0,24.0,0.0,0.0,0.0
206,US-KY_2015,24.0,14.0,71.0,26.0,78.0,48.0,0.0,0.0,0.0,20.666666666666668,11.833333333333334,62.25,20.833333333333332,65.66666666666667,32.166666666666664,0.0,0.0,0.0,20.5,12.0,61.0,20.0,67.0,32.5,0.0,0.0,0.0,18.0,10.0,55.0,19.0,53.0,17.0,0.0,0.0,0.0
207,US-KY_2016,25.0,14.0,77.0,25.0,78.0,46.0,0.0,10.0,13.0,21.166666666666668,12.0,68.83333333333333,20.666666666666668,64.33333333333333,33.5,0.0,0.8333333333333334,1.0833333333333333,21.0,12.0,69.5,21.0,65.5,32.5,0.0,0.0,0.0,17.0,11.0,59.0,15.0,50.0,24.0,0.0,0.0,0.0
208,US-KY_2017,26.0,14.0,90.0,24.0,85.0,43.0,0.0,0.0,22.0,22.416666666666668,12.333333333333334,75.83333333333333,20.416666666666668,68.83333333333333,32.583333333333336,0.0,0.0,13.0,22.5,12.0,75.5,20.0,69.0,32.0,0.0,0.0,13.5,18.0,11.0,69.0,18.0,57.0,26.0,0.0,0.0,0.0
209,US-KY_2018,26.0,15.0,89.0,30.0,78.0,45.0,0.0,14.0,30.0,23.166666666666668,13.0,81.33333333333333,22.25,69.25,34.166666666666664,0.0,8.0,25.25,23.5,13.0,81.5,21.0,69.0,34.0,0.0,10.0,26.0,20.0,11.0,71.0,18.0,58.0,26.0,0.0,0.0,13.0
210,US-KY_2019,27.0,14.0,90.0,23.0,88.0,41.0,15.0,19.0,58.0,23.5,12.916666666666666,83.16666666666667,20.75,69.41666666666667,35.5,1.25,12.583333333333334,45.25,23.0,13.0,83.5,20.5,69.5,36.0,0.0,12.0,44.0,20.0,11.0,76.0,19.0,54.0,27.0,0.0,8.0,35.0
211,US-KY_2020,30.0,14.0,96.0,23.0,79.0,55.0,0.0,17.0,67.0,24.0,12.833333333333334,81.75,19.166666666666668,64.66666666666667,38.333333333333336,0.0,10.5,50.833333333333336,24.0,13.0,82.0,18.5,63.5,37.0,0.0,10.5,52.5,19.0,11.0,73.0,17.0,54.0,30.0,0.0,0.0,20.0
212,US-KY_2021,43.0,15.0,93.0,23.0,65.0,57.0,10.0,22.0,100.0,36.25,13.333333333333334,86.83333333333333,20.166666666666668,58.0,42.0,1.5833333333333333,11.666666666666666,78.75,36.0,13.0,87.0,20.0,58.5,40.5,0.0,13.0,77.0,28.0,12.0,80.0,17.0,50.0,36.0,0.0,0.0,61.0
213,US-KY_2022,51.0,16.0,94.0,27.0,73.0,57.0,9.0,20.0,82.0,45.166666666666664,14.083333333333334,86.33333333333333,21.916666666666668,61.083333333333336,50.666666666666664,0.75,10.833333333333334,63.583333333333336,45.5,14.0,86.0,21.5,62.0,51.5,0.0,11.5,63.5,38.0,13.0,76.0,19.0,50.0,40.0,0.0,0.0,46.0
214,US-KY_2023,58.0,17.0,100.0,24.0,76.0,68.0,0.0,12.0,80.0,53.333333333333336,14.583333333333334,87.66666666666667,21.666666666666668,57.666666666666664,50.083333333333336,0.0,7.416666666666667,66.5,54.5,14.0,86.5,22.0,55.0,47.5,0.0,9.0,68.5,46.0,12.0,81.0,18.0,43.0,42.0,0.0,0.0,46.0
215,US-KY_2024,57.0,15.0,89.0,23.0,65.0,58.0,0.0,9.0,66.0,52.54545454545455,12.909090909090908,84.81818181818181,20.545454545454547,52.54545454545455,48.09090909090909,0.0,2.1818181818181817,55.63636363636363,54.0,13.0,86.0,20.0,54.0,47.0,0.0,0.0,57.0,46.0,11.0,73.0,19.0,43.0,42.0,0.0,0.0,47.0
216,US-LA_2013,31.0,11.0,54.0,25.0,63.0,68.0,0.0,0.0,0.0,23.666666666666668,8.083333333333334,48.333333333333336,21.666666666666668,53.666666666666664,52.75,0.0,0.0,0.0,23.5,8.0,49.0,21.0,55.0,55.0,0.0,0.0,0.0,19.0,7.0,41.0,19.0,43.0,33.0,0.0,0.0,0.0
217,US-LA_2014,28.0,11.0,59.0,26.0,67.0,65.0,0.0,0.0,23.0,22.833333333333332,9.083333333333334,51.583333333333336,22.083333333333332,56.916666666666664,51.916666666666664,0.0,0.0,1.9166666666666667,23.0,9.0,51.5,22.0,59.5,47.5,0.0,0.0,0.0,19.0,7.0,42.0,20.0,42.0,41.0,0.0,0.0,0.0
218,US-LA_2015,31.0,14.0,65.0,25.0,74.0,72.0,0.0,0.0,19.0,23.833333333333332,11.166666666666666,56.5,20.833333333333332,62.25,56.75,0.0,0.0,1.5833333333333333,23.0,11.0,55.5,20.0,60.0,56.0,0.0,0.0,0.0,19.0,9.0,48.0,18.0,51.0,41.0,0.0,0.0,0.0
219,US-LA_2016,25.0,13.0,73.0,28.0,78.0,65.0,0.0,12.0,14.0,22.0,10.833333333333334,63.666666666666664,21.333333333333332,61.25,53.666666666666664,0.0,1.0,3.25,22.0,10.5,63.0,21.0,60.5,53.0,0.0,0.0,0.0,19.0,9.0,57.0,18.0,43.0,44.0,0.0,0.0,0.0
220,US-LA_2017,27.0,13.0,81.0,24.0,77.0,64.0,0.0,14.0,26.0,23.75,11.083333333333334,70.08333333333333,20.833333333333332,66.75,53.833333333333336,0.0,2.1666666666666665,16.666666666666668,23.5,11.0,69.5,20.5,66.0,54.0,0.0,0.0,17.0,19.0,9.0,62.0,18.0,57.0,42.0,0.0,0.0,0.0
221,US-LA_2018,29.0,13.0,85.0,26.0,72.0,64.0,0.0,20.0,38.0,23.833333333333332,11.25,77.0,22.0,65.5,55.75,0.0,9.333333333333334,27.916666666666668,24.5,11.5,76.0,22.0,67.5,58.0,0.0,11.0,29.0,20.0,9.0,70.0,18.0,57.0,36.0,0.0,0.0,13.0
222,US-LA_2019,28.0,15.0,83.0,23.0,82.0,73.0,0.0,22.0,56.0,24.083333333333332,13.333333333333334,76.41666666666667,20.75,67.5,64.0,0.0,10.75,47.75,24.5,13.0,76.0,20.5,68.0,65.0,0.0,11.5,50.0,18.0,12.0,70.0,18.0,58.0,57.0,0.0,0.0,33.0
223,US-LA_2020,28.0,16.0,84.0,23.0,77.0,73.0,0.0,18.0,69.0,22.833333333333332,13.583333333333334,78.66666666666667,19.75,66.08333333333333,58.25,0.0,10.5,56.0,23.5,13.5,78.0,19.5,64.0,57.0,0.0,13.5,60.5,17.0,12.0,74.0,18.0,59.0,46.0,0.0,0.0,23.0
224,US-LA_2021,36.0,15.0,87.0,22.0,82.0,75.0,0.0,24.0,100.0,31.166666666666668,13.25,80.91666666666667,19.583333333333332,61.75,65.91666666666667,0.0,16.333333333333332,87.83333333333333,32.0,13.0,80.5,19.5,62.0,64.5,0.0,19.0,90.5,26.0,12.0,71.0,17.0,50.0,58.0,0.0,0.0,69.0
225,US-LA_2022,45.0,16.0,93.0,25.0,71.0,88.0,0.0,25.0,91.0,39.666666666666664,13.916666666666666,84.41666666666667,21.5,62.75,76.91666666666667,0.0,12.916666666666666,74.83333333333333,40.5,14.0,85.0,21.0,60.5,76.5,0.0,13.5,74.5,33.0,12.0,78.0,20.0,55.0,67.0,0.0,0.0,58.0
226,US-LA_2023,57.0,15.0,100.0,24.0,71.0,99.0,11.0,24.0,97.0,47.75,13.25,84.58333333333333,20.583333333333332,58.583333333333336,77.83333333333333,1.6666666666666667,14.916666666666666,81.66666666666667,48.0,13.0,83.5,20.5,57.0,76.0,0.0,17.0,82.5,38.0,11.0,74.0,19.0,48.0,59.0,0.0,0.0,63.0
227,US-LA_2024,55.0,15.0,89.0,23.0,67.0,80.0,0.0,14.0,79.0,47.18181818181818,12.545454545454545,83.0,19.90909090909091,54.72727272727273,70.72727272727273,0.0,6.454545454545454,70.27272727272727,46.0,12.0,83.0,20.0,54.0,71.0,0.0,9.0,70.0,42.0,11.0,76.0,17.0,45.0,58.0,0.0,0.0,55.0
228,US-MA_2013,25.0,13.0,60.0,25.0,65.0,64.0,0.0,0.0,0.0,21.083333333333332,9.916666666666666,55.333333333333336,21.0,56.666666666666664,56.083333333333336,0.0,0.0,0.0,22.0,10.0,55.0,21.0,58.0,56.0,0.0,0.0,0.0,15.0,8.0,51.0,18.0,44.0,43.0,0.0,0.0,0.0
229,US-MA_2014,25.0,13.0,61.0,24.0,73.0,64.0,0.0,0.0,7.0,20.916666666666668,10.916666666666666,58.0,21.25,62.166666666666664,54.25,0.0,0.0,0.5833333333333334,20.5,11.0,58.0,22.0,62.0,55.0,0.0,0.0,0.0,16.0,8.0,53.0,18.0,51.0,41.0,0.0,0.0,0.0
230,US-MA_2015,25.0,15.0,75.0,23.0,78.0,67.0,0.0,0.0,10.0,20.75,12.75,63.666666666666664,19.666666666666668,64.91666666666667,56.0,0.0,0.0,2.9166666666666665,20.0,13.0,63.5,19.5,66.5,56.5,0.0,0.0,0.0,17.0,10.0,57.0,18.0,53.0,46.0,0.0,0.0,0.0
231,US-MA_2016,24.0,14.0,74.0,26.0,72.0,68.0,8.0,9.0,20.0,21.333333333333332,12.5,66.41666666666667,20.75,62.833333333333336,55.583333333333336,4.0,3.4166666666666665,11.5,22.0,13.0,65.5,20.5,65.5,54.5,5.0,3.0,11.0,15.0,10.0,62.0,17.0,46.0,49.0,0.0,0.0,6.0
232,US-MA_2017,26.0,14.0,75.0,22.0,74.0,66.0,18.0,15.0,34.0,22.583333333333332,12.416666666666666,70.41666666666667,19.833333333333332,64.08333333333333,55.5,11.583333333333334,9.5,24.166666666666668,23.5,12.5,70.0,20.0,65.0,57.0,11.0,8.5,24.0,19.0,11.0,65.0,16.0,54.0,46.0,8.0,7.0,14.0
233,US-MA_2018,26.0,15.0,80.0,28.0,74.0,64.0,20.0,20.0,60.0,22.916666666666668,12.916666666666666,75.83333333333333,22.416666666666668,67.16666666666667,53.5,15.0,14.166666666666666,44.083333333333336,23.0,13.5,75.5,22.0,69.5,49.5,15.0,13.5,43.5,18.0,11.0,71.0,20.0,54.0,44.0,11.0,10.0,33.0
234,US-MA_2019,31.0,17.0,87.0,23.0,76.0,65.0,23.0,23.0,64.0,25.333333333333332,13.916666666666666,77.33333333333333,21.083333333333332,65.75,58.25,16.666666666666668,18.75,57.083333333333336,25.0,14.0,76.5,21.5,66.5,57.0,17.0,19.0,57.5,20.0,12.0,66.0,19.0,52.0,51.0,13.0,14.0,50.0
235,US-MA_2020,33.0,17.0,84.0,26.0,70.0,67.0,19.0,19.0,74.0,26.416666666666668,12.916666666666666,78.66666666666667,20.0,59.916666666666664,55.5,9.25,13.833333333333334,57.083333333333336,26.5,13.0,80.5,19.5,61.5,55.5,9.0,14.5,65.5,22.0,11.0,68.0,17.0,47.0,44.0,0.0,7.0,28.0
236,US-MA_2021,42.0,14.0,89.0,23.0,63.0,70.0,9.0,23.0,100.0,36.583333333333336,13.083333333333334,81.5,19.833333333333332,55.75,60.833333333333336,5.0,18.583333333333332,84.66666666666667,36.0,13.0,81.5,19.0,57.0,60.0,6.5,18.5,88.5,30.0,12.0,75.0,18.0,47.0,52.0,0.0,15.0,66.0
237,US-MA_2022,52.0,16.0,100.0,27.0,63.0,70.0,6.0,19.0,82.0,46.5,13.75,81.08333333333333,21.75,55.416666666666664,62.666666666666664,2.75,15.5,71.08333333333333,47.0,13.5,78.5,21.5,56.5,64.5,2.5,16.0,72.5,40.0,11.0,72.0,19.0,46.0,51.0,0.0,9.0,55.0
238,US-MA_2023,61.0,16.0,96.0,25.0,65.0,76.0,5.0,16.0,87.0,54.333333333333336,13.666666666666666,78.83333333333333,20.833333333333332,54.666666666666664,66.25,1.25,11.75,68.91666666666667,54.0,13.5,74.5,20.0,54.5,68.0,0.0,11.0,69.0,46.0,12.0,70.0,19.0,45.0,57.0,0.0,9.0,56.0
239,US-MA_2024,63.0,15.0,87.0,22.0,58.0,73.0,5.0,13.0,88.0,54.45454545454545,13.090909090909092,78.63636363636364,19.727272727272727,50.18181818181818,61.81818181818182,1.2727272727272727,10.0,70.0909090909091,54.0,13.0,77.0,20.0,53.0,65.0,0.0,11.0,70.0,48.0,12.0,72.0,18.0,40.0,45.0,0.0,7.0,60.0
240,US-MD_2013,30.0,13.0,55.0,26.0,75.0,35.0,0.0,0.0,0.0,24.75,10.333333333333334,51.916666666666664,22.75,62.583333333333336,28.0,0.0,0.0,0.0,25.5,10.0,52.5,22.5,64.5,27.0,0.0,0.0,0.0,19.0,9.0,47.0,19.0,48.0,21.0,0.0,0.0,0.0
241,US-MD_2014,29.0,15.0,63.0,25.0,77.0,34.0,0.0,0.0,0.0,25.083333333333332,11.916666666666666,57.083333333333336,22.916666666666668,69.33333333333333,27.75,0.0,0.0,0.0,26.0,12.0,58.0,23.0,71.0,28.0,0.0,0.0,0.0,20.0,10.0,53.0,20.0,54.0,21.0,0.0,0.0,0.0
242,US-MD_2015,31.0,16.0,69.0,27.0,86.0,36.0,0.0,0.0,9.0,25.5,13.666666666666666,64.33333333333333,22.75,72.5,28.0,0.0,0.0,1.4166666666666667,26.0,14.0,65.5,22.5,75.0,27.0,0.0,0.0,0.0,20.0,11.0,57.0,18.0,54.0,20.0,0.0,0.0,0.0
243,US-MD_2016,29.0,17.0,76.0,29.0,86.0,33.0,6.0,7.0,15.0,24.25,13.5,69.5,23.25,70.25,28.583333333333332,0.5,1.5,9.0,25.0,13.5,69.0,22.5,74.5,29.5,0.0,0.0,10.0,20.0,10.0,62.0,20.0,49.0,20.0,0.0,0.0,0.0
244,US-MD_2017,32.0,16.0,82.0,23.0,82.0,29.0,6.0,9.0,22.0,25.833333333333332,13.5,75.33333333333333,21.583333333333332,72.41666666666667,27.083333333333332,0.5,5.666666666666667,16.75,27.0,13.5,76.0,22.0,76.0,27.5,0.0,6.0,17.0,20.0,11.0,68.0,19.0,58.0,23.0,0.0,0.0,10.0
245,US-MD_2018,32.0,16.0,91.0,31.0,87.0,37.0,9.0,18.0,37.0,26.333333333333332,14.333333333333334,83.66666666666667,23.75,76.16666666666667,28.5,1.5,12.25,29.833333333333332,27.0,14.0,83.5,23.0,76.5,29.5,0.0,11.5,28.5,20.0,12.0,76.0,19.0,62.0,23.0,0.0,7.0,23.0
246,US-MD_2019,36.0,18.0,93.0,27.0,88.0,33.0,7.0,19.0,67.0,28.666666666666668,15.583333333333334,84.16666666666667,22.583333333333332,74.58333333333333,29.166666666666668,2.5833333333333335,14.833333333333334,52.25,29.0,15.0,84.5,22.0,74.0,29.0,2.0,15.5,50.0,22.0,13.0,79.0,19.0,60.0,25.0,0.0,11.0,44.0
247,US-MD_2020,34.0,18.0,93.0,26.0,85.0,34.0,4.0,18.0,68.0,29.166666666666668,15.25,84.08333333333333,22.25,71.16666666666667,29.75,0.9166666666666666,12.0,53.333333333333336,29.0,15.0,84.0,22.0,70.5,30.5,0.0,12.0,55.5,23.0,13.0,78.0,20.0,59.0,24.0,0.0,3.0,27.0
248,US-MD_2021,48.0,17.0,95.0,24.0,74.0,41.0,5.0,17.0,100.0,39.583333333333336,15.5,87.91666666666667,21.083333333333332,64.33333333333333,32.833333333333336,1.5,13.833333333333334,85.25,39.0,15.0,87.5,21.0,65.0,34.0,0.0,14.0,86.0,33.0,15.0,82.0,19.0,54.0,25.0,0.0,11.0,71.0
249,US-MD_2022,58.0,19.0,98.0,28.0,79.0,45.0,0.0,16.0,82.0,51.666666666666664,15.583333333333334,87.16666666666667,24.333333333333332,67.0,34.25,0.0,12.666666666666666,69.83333333333333,51.5,16.0,88.0,24.0,67.5,34.5,0.0,12.0,69.5,45.0,13.0,78.0,21.0,54.0,22.0,0.0,10.0,58.0
250,US-MD_2023,69.0,17.0,96.0,27.0,82.0,41.0,7.0,13.0,81.0,60.583333333333336,15.25,86.66666666666667,23.5,64.08333333333333,34.083333333333336,0.5833333333333334,8.833333333333334,66.16666666666667,61.0,15.0,85.0,23.0,63.5,33.0,0.0,8.5,67.5,53.0,14.0,80.0,20.0,50.0,28.0,0.0,5.0,56.0
251,US-MD_2024,71.0,17.0,100.0,26.0,70.0,43.0,1.0,11.0,66.0,63.54545454545455,15.363636363636363,87.18181818181819,22.272727272727273,59.45454545454545,37.27272727272727,0.18181818181818182,8.545454545454545,56.90909090909091,63.0,15.0,86.0,22.0,61.0,37.0,0.0,8.0,56.0,58.0,14.0,79.0,20.0,49.0,32.0,0.0,6.0,53.0
